Sat Aug 26 05:05:17 EDT 2017     Failed      Failed
Sat Aug 26 05:10:18 EDT 2017     Failed      Failed
Sat Aug 26 05:15:17 EDT 2017     Failed      Failed
Sat Aug 26 05:20:17 EDT 2017      21.38       51.40
Sat Aug 26 05:25:17 EDT 2017     Failed      Failed
Sat Aug 26 05:30:17 EDT 2017     Failed      Failed
Sat Aug 26 05:35:17 EDT 2017      21.39       51.70
Sat Aug 26 05:40:17 EDT 2017      21.29       52.20
Sat Aug 26 05:45:17 EDT 2017      21.18       52.30
Sat Aug 26 05:50:16 EDT 2017      21.18       52.10
Sat Aug 26 05:55:17 EDT 2017     Failed      Failed
Sat Aug 26 06:00:17 EDT 2017      21.06       52.00
Sat Aug 26 06:05:18 EDT 2017      21.06       51.90
Sat Aug 26 06:10:17 EDT 2017      21.07       52.10
Sat Aug 26 06:15:17 EDT 2017     Failed      Failed
Sat Aug 26 06:20:17 EDT 2017     Failed      Failed
Sat Aug 26 06:25:17 EDT 2017     Failed      Failed
Sat Aug 26 06:30:17 EDT 2017     Failed      Failed
Sat Aug 26 06:35:16 EDT 2017     Failed      Failed
Sat Aug 26 06:40:18 EDT 2017     Failed      Failed
Sat Aug 26 06:45:17 EDT 2017     Failed      Failed
Sat Aug 26 06:50:01 EDT 2017     Failed      Failed
Sat Aug 26 06:55:17 EDT 2017     Failed      Failed
Sat Aug 26 07:00:01 EDT 2017     Failed      Failed
Sat Aug 26 07:05:02 EDT 2017     Failed      Failed
Sat Aug 26 07:10:18 EDT 2017     Failed      Failed
Sat Aug 26 07:15:02 EDT 2017     Failed      Failed
Sat Aug 26 07:20:16 EDT 2017     Failed      Failed
Sat Aug 26 07:25:01 EDT 2017     Failed      Failed
Sat Aug 26 07:30:17 EDT 2017      20.50       51.50
Sat Aug 26 07:35:01 EDT 2017      20.51       52.00
Sat Aug 26 07:40:17 EDT 2017     Failed      Failed
Sat Aug 26 07:45:01 EDT 2017      20.51       51.70
Sat Aug 26 07:50:16 EDT 2017      20.41       52.20
Sat Aug 26 07:55:02 EDT 2017      20.40       51.70
Sat Aug 26 08:00:17 EDT 2017      20.52       52.20
Sat Aug 26 08:05:01 EDT 2017      20.41       52.40
Sat Aug 26 08:10:16 EDT 2017      20.18       51.90
Sat Aug 26 08:15:17 EDT 2017      20.18       51.80
Sat Aug 26 08:20:17 EDT 2017      20.30       52.20
Sat Aug 26 08:25:17 EDT 2017      20.30       52.20
Sat Aug 26 08:30:17 EDT 2017      20.19       52.30
Sat Aug 26 08:35:16 EDT 2017      20.08       52.10
Sat Aug 26 08:40:17 EDT 2017      19.97       52.30
Sat Aug 26 08:45:16 EDT 2017     Failed      Failed
Sat Aug 26 08:50:17 EDT 2017      19.87       52.50
Sat Aug 26 08:55:17 EDT 2017      19.87       52.80
Sat Aug 26 09:00:17 EDT 2017      19.88       53.10
Sat Aug 26 09:05:05 EDT 2017      20.10       53.10
Sat Aug 26 09:10:17 EDT 2017      19.88       52.90
Sat Aug 26 09:15:18 EDT 2017      20.11       53.40
Sat Aug 26 09:20:17 EDT 2017      20.12       53.70
Sat Aug 26 09:25:16 EDT 2017      20.13       54.00
Sat Aug 26 09:30:17 EDT 2017      20.35       54.00
Sat Aug 26 09:35:17 EDT 2017      20.35       54.30
Sat Aug 26 09:40:16 EDT 2017     Failed      Failed
Sat Aug 26 09:45:17 EDT 2017      20.47       54.50
Sat Aug 26 09:50:17 EDT 2017      20.46       54.10
Sat Aug 26 09:55:17 EDT 2017      20.57       54.30
Sat Aug 26 10:00:16 EDT 2017      20.58       54.40
Sat Aug 26 10:05:16 EDT 2017      20.57       54.20
Sat Aug 26 10:10:17 EDT 2017      20.58       54.60
Sat Aug 26 10:15:16 EDT 2017      20.69       54.40
Sat Aug 26 10:20:17 EDT 2017     Failed      Failed
Sat Aug 26 10:25:18 EDT 2017     Failed      Failed
Sat Aug 26 10:30:02 EDT 2017      20.77       53.30
Sat Aug 26 10:35:17 EDT 2017      20.78       53.90
Sat Aug 26 10:40:01 EDT 2017      20.91       54.60
Sat Aug 26 10:45:17 EDT 2017      20.85       52.30
Sat Aug 26 10:50:02 EDT 2017      20.85       52.30
Sat Aug 26 10:55:17 EDT 2017      21.19       57.00
Sat Aug 26 11:00:01 EDT 2017      21.38       60.10
Sat Aug 26 11:05:09 EDT 2017     Failed      Failed
Sat Aug 26 11:10:18 EDT 2017      21.80       63.30
Sat Aug 26 11:15:01 EDT 2017      21.79       63.00
Sat Aug 26 11:20:17 EDT 2017      21.72       56.20
Sat Aug 26 11:25:02 EDT 2017     Failed      Failed
Sat Aug 26 11:30:16 EDT 2017     Failed      Failed
Sat Aug 26 11:35:01 EDT 2017     Failed      Failed
Sat Aug 26 11:40:17 EDT 2017      22.12       63.10
Sat Aug 26 11:45:02 EDT 2017      22.10       62.10
Sat Aug 26 11:50:16 EDT 2017     Failed      Failed
Sat Aug 26 11:55:17 EDT 2017      22.20       57.60
Sat Aug 26 12:00:17 EDT 2017      22.25       59.60
Sat Aug 26 12:05:17 EDT 2017      22.36       59.60
Sat Aug 26 12:10:17 EDT 2017      22.34       58.60
Sat Aug 26 12:15:17 EDT 2017      22.44       58.30
Sat Aug 26 12:25:01 EDT 2017      22.62       61.00
Sat Aug 26 12:30:17 EDT 2017     Failed      Failed
Sat Aug 26 12:35:16 EDT 2017     Failed      Failed
Sat Aug 26 12:40:17 EDT 2017     Failed      Failed
Sat Aug 26 12:45:16 EDT 2017     Failed      Failed
Sat Aug 26 12:50:16 EDT 2017      23.06       56.90
Sat Aug 26 12:55:17 EDT 2017      22.93       56.10
Sat Aug 26 13:00:17 EDT 2017      22.89       54.70
Sat Aug 26 13:05:17 EDT 2017      22.87       53.70
Sat Aug 26 13:10:17 EDT 2017      22.85       52.90
Sat Aug 26 13:15:17 EDT 2017      22.79       54.90
Sat Aug 26 13:20:17 EDT 2017      22.79       55.10
Sat Aug 26 13:25:16 EDT 2017      22.87       58.10
Sat Aug 26 13:30:16 EDT 2017     Failed      Failed
Sat Aug 26 13:35:17 EDT 2017      22.81       51.60
Sat Aug 26 13:40:17 EDT 2017      22.81       51.40
Sat Aug 26 13:45:18 EDT 2017     Failed      Failed
Sat Aug 26 13:50:17 EDT 2017     Failed      Failed
Sat Aug 26 13:55:17 EDT 2017     Failed      Failed
Sat Aug 26 14:00:17 EDT 2017     Failed      Failed
Sat Aug 26 14:05:01 EDT 2017     Failed      Failed
Sat Aug 26 14:10:16 EDT 2017     Failed      Failed
Sat Aug 26 14:15:01 EDT 2017     Failed      Failed
Sat Aug 26 14:20:17 EDT 2017     Failed      Failed
Sat Aug 26 14:25:01 EDT 2017     Failed      Failed
Sat Aug 26 14:30:17 EDT 2017     Failed      Failed
Sat Aug 26 14:35:02 EDT 2017     Failed      Failed
Sat Aug 26 14:40:17 EDT 2017     Failed      Failed
Sat Aug 26 14:45:01 EDT 2017     Failed      Failed
Sat Aug 26 14:50:17 EDT 2017     Failed      Failed
Sat Aug 26 14:55:02 EDT 2017     Failed      Failed
Sat Aug 26 15:00:17 EDT 2017     Failed      Failed
Sat Aug 26 15:05:01 EDT 2017     Failed      Failed
Sat Aug 26 15:10:03 EDT 2017     Failed      Failed
Sat Aug 26 15:15:17 EDT 2017     Failed      Failed
Sat Aug 26 15:20:01 EDT 2017     Failed      Failed
Sat Aug 26 15:25:17 EDT 2017     Failed      Failed
Sat Aug 26 15:30:17 EDT 2017     Failed      Failed
Sat Aug 26 15:35:17 EDT 2017     Failed      Failed
Sat Aug 26 15:40:17 EDT 2017     Failed      Failed
Sat Aug 26 15:45:17 EDT 2017     Failed      Failed
Sat Aug 26 15:50:16 EDT 2017     Failed      Failed
Sat Aug 26 15:55:17 EDT 2017     Failed      Failed
Sat Aug 26 16:00:18 EDT 2017     Failed      Failed
Sat Aug 26 16:05:17 EDT 2017     Failed      Failed
Sat Aug 26 16:10:17 EDT 2017     Failed      Failed
Sat Aug 26 16:15:17 EDT 2017     Failed      Failed
Sat Aug 26 16:20:17 EDT 2017     Failed      Failed
Sat Aug 26 16:25:17 EDT 2017     Failed      Failed
Sat Aug 26 16:30:16 EDT 2017     Failed      Failed
Sat Aug 26 16:35:17 EDT 2017     Failed      Failed
Sat Aug 26 16:40:16 EDT 2017     Failed      Failed
Sat Aug 26 16:45:19 EDT 2017     Failed      Failed
Sat Aug 26 16:50:17 EDT 2017     Failed      Failed
Sat Aug 26 16:55:17 EDT 2017     Failed      Failed
Sat Aug 26 17:00:18 EDT 2017     Failed      Failed
Sat Aug 26 17:05:17 EDT 2017     Failed      Failed
Sat Aug 26 17:10:09 EDT 2017     Failed      Failed
Sat Aug 26 17:15:17 EDT 2017     Failed      Failed
Sat Aug 26 17:20:16 EDT 2017     Failed      Failed
Sat Aug 26 17:25:17 EDT 2017     Failed      Failed
Sat Aug 26 17:30:16 EDT 2017     Failed      Failed
Sat Aug 26 17:35:17 EDT 2017     Failed      Failed
Sat Aug 26 17:40:01 EDT 2017     Failed      Failed
Sat Aug 26 17:45:17 EDT 2017     Failed      Failed
Sat Aug 26 17:50:02 EDT 2017     Failed      Failed
Sat Aug 26 17:55:16 EDT 2017     Failed      Failed
Sat Aug 26 18:00:02 EDT 2017     Failed      Failed
Sat Aug 26 18:05:17 EDT 2017     Failed      Failed
Sat Aug 26 18:10:02 EDT 2017     Failed      Failed
Sat Aug 26 18:15:16 EDT 2017     Failed      Failed
Sat Aug 26 18:20:02 EDT 2017     Failed      Failed
Sat Aug 26 18:25:17 EDT 2017     Failed      Failed
Sat Aug 26 18:30:01 EDT 2017     Failed      Failed
Sat Aug 26 18:35:17 EDT 2017     Failed      Failed
Sat Aug 26 18:40:02 EDT 2017     Failed      Failed
Sat Aug 26 18:45:16 EDT 2017     Failed      Failed
Sat Aug 26 18:50:01 EDT 2017     Failed      Failed
Sat Aug 26 19:00:02 EDT 2017     Failed      Failed
Sat Aug 26 19:05:17 EDT 2017     Failed      Failed
Sat Aug 26 19:10:17 EDT 2017     Failed      Failed
Sat Aug 26 19:15:17 EDT 2017     Failed      Failed
Sat Aug 26 19:20:17 EDT 2017     Failed      Failed
Sat Aug 26 19:25:16 EDT 2017     Failed      Failed
Sat Aug 26 19:30:17 EDT 2017     Failed      Failed
Sat Aug 26 19:35:17 EDT 2017     Failed      Failed
Sat Aug 26 19:40:17 EDT 2017     Failed      Failed
Sat Aug 26 19:45:17 EDT 2017     Failed      Failed
Sat Aug 26 19:50:17 EDT 2017     Failed      Failed
Sat Aug 26 19:55:17 EDT 2017     Failed      Failed
Sat Aug 26 20:00:16 EDT 2017     Failed      Failed
Sat Aug 26 20:05:16 EDT 2017     Failed      Failed
Sat Aug 26 20:10:17 EDT 2017     Failed      Failed
Sat Aug 26 20:15:16 EDT 2017     Failed      Failed
Sat Aug 26 20:20:17 EDT 2017     Failed      Failed
Sat Aug 26 20:25:17 EDT 2017     Failed      Failed
Sat Aug 26 20:30:17 EDT 2017     Failed      Failed
Sat Aug 26 20:35:16 EDT 2017     Failed      Failed
Sat Aug 26 20:40:17 EDT 2017     Failed      Failed
Sat Aug 26 20:45:16 EDT 2017     Failed      Failed
Sat Aug 26 20:50:16 EDT 2017     Failed      Failed
Sat Aug 26 20:55:17 EDT 2017     Failed      Failed
Sat Aug 26 21:05:01 EDT 2017     Failed      Failed
Sat Aug 26 21:10:17 EDT 2017     Failed      Failed
Sat Aug 26 21:15:03 EDT 2017     Failed      Failed
Sat Aug 26 21:20:01 EDT 2017     Failed      Failed
Sat Aug 26 21:25:17 EDT 2017     Failed      Failed
Sat Aug 26 21:30:01 EDT 2017     Failed      Failed
Sat Aug 26 21:35:17 EDT 2017     Failed      Failed
Sat Aug 26 21:40:01 EDT 2017      22.87       49.60
Sat Aug 26 21:45:17 EDT 2017     Failed      Failed
Sat Aug 26 21:50:02 EDT 2017     Failed      Failed
Sat Aug 26 21:55:16 EDT 2017     Failed      Failed
Sat Aug 26 22:00:02 EDT 2017     Failed      Failed
Sat Aug 26 22:05:17 EDT 2017     Failed      Failed
Sat Aug 26 22:10:02 EDT 2017     Failed      Failed
Sat Aug 26 22:15:16 EDT 2017     Failed      Failed
Sat Aug 26 22:20:01 EDT 2017      22.66       49.80
Sat Aug 26 22:25:17 EDT 2017     Failed      Failed
Sat Aug 26 22:30:01 EDT 2017     Failed      Failed
Sat Aug 26 22:35:18 EDT 2017     Failed      Failed
Sat Aug 26 22:40:02 EDT 2017     Failed      Failed
Sat Aug 26 22:45:17 EDT 2017     Failed      Failed
Sat Aug 26 22:50:17 EDT 2017     Failed      Failed
Sat Aug 26 22:55:17 EDT 2017     Failed      Failed
Sat Aug 26 23:00:17 EDT 2017     Failed      Failed
Sat Aug 26 23:05:16 EDT 2017     Failed      Failed
Sat Aug 26 23:15:02 EDT 2017     Failed      Failed
Sat Aug 26 23:20:04 EDT 2017      22.60       51.80
Sat Aug 26 23:25:17 EDT 2017      22.59       51.50
Sat Aug 26 23:30:17 EDT 2017      22.58       51.20
Sat Aug 26 23:35:17 EDT 2017     Failed      Failed
Sat Aug 26 23:40:17 EDT 2017      22.49       51.70
Sat Aug 26 23:45:18 EDT 2017      22.47       51.30
Sat Aug 26 23:50:17 EDT 2017     Failed      Failed
Sat Aug 26 23:55:16 EDT 2017      22.49       51.70
Sun Aug 27 00:00:17 EDT 2017      22.49       52.00
Sun Aug 27 00:05:18 EDT 2017     Failed      Failed
Sun Aug 27 00:10:16 EDT 2017      22.62       52.60
Sun Aug 27 00:15:16 EDT 2017     Failed      Failed
Sun Aug 27 00:20:17 EDT 2017      22.50       52.30
Sun Aug 27 00:25:17 EDT 2017      22.63       52.90
Sun Aug 27 00:30:16 EDT 2017     Failed      Failed
Sun Aug 27 00:35:17 EDT 2017     Failed      Failed
Sun Aug 27 00:40:16 EDT 2017      22.50       52.20
Sun Aug 27 00:45:17 EDT 2017      22.71       51.90
Sun Aug 27 00:50:17 EDT 2017      22.62       52.50
Sun Aug 27 00:55:02 EDT 2017      22.75       53.30
Sun Aug 27 01:00:01 EDT 2017      22.79       54.90
Sun Aug 27 01:05:17 EDT 2017      22.78       54.50
Sun Aug 27 01:10:01 EDT 2017      22.90       54.90
Sun Aug 27 01:15:18 EDT 2017      22.84       56.80
Sun Aug 27 01:20:01 EDT 2017      22.72       56.30
Sun Aug 27 01:25:03 EDT 2017      22.76       58.20
Sun Aug 27 01:30:17 EDT 2017     Failed      Failed
Sun Aug 27 01:35:01 EDT 2017      22.77       58.50
Sun Aug 27 01:40:17 EDT 2017      22.66       58.50
Sun Aug 27 01:45:02 EDT 2017      22.65       58.00
Sun Aug 27 01:50:17 EDT 2017      22.54       57.90
Sun Aug 27 01:55:01 EDT 2017      22.51       56.90
Sun Aug 27 02:00:17 EDT 2017      22.53       57.60
Sun Aug 27 02:05:01 EDT 2017      22.42       57.70
Sun Aug 27 02:10:18 EDT 2017      22.43       57.90
Sun Aug 27 02:15:01 EDT 2017      22.41       57.30
Sun Aug 27 02:20:17 EDT 2017      22.42       57.50
Sun Aug 27 02:25:17 EDT 2017      22.39       56.30
Sun Aug 27 02:30:18 EDT 2017      22.27       56.20
Sun Aug 27 02:35:17 EDT 2017      22.28       56.40
Sun Aug 27 02:40:18 EDT 2017      22.15       55.70
Sun Aug 27 02:45:17 EDT 2017      22.16       56.10
Sun Aug 27 02:50:19 EDT 2017      22.16       56.20
Sun Aug 27 02:55:17 EDT 2017      22.18       56.90
Sun Aug 27 03:00:17 EDT 2017      22.07       56.70
Sun Aug 27 03:05:17 EDT 2017      22.08       57.30
Sun Aug 27 03:15:02 EDT 2017      22.08       57.20
Sun Aug 27 03:20:17 EDT 2017      22.07       56.80
Sun Aug 27 03:25:17 EDT 2017     Failed      Failed
Sun Aug 27 03:30:17 EDT 2017      22.05       56.20
Sun Aug 27 03:35:17 EDT 2017      22.05       56.20
Sun Aug 27 03:40:17 EDT 2017      22.04       55.60
Sun Aug 27 03:45:19 EDT 2017      22.03       55.40
Sun Aug 27 03:55:01 EDT 2017      21.93       55.70
Sun Aug 27 04:00:16 EDT 2017      21.92       55.40
Sun Aug 27 04:05:17 EDT 2017      21.92       55.30
Sun Aug 27 04:10:16 EDT 2017      21.82       55.60
Sun Aug 27 04:15:17 EDT 2017     Failed      Failed
Sun Aug 27 04:20:17 EDT 2017      21.83       56.20
Sun Aug 27 04:25:17 EDT 2017      21.68       54.40
Sun Aug 27 04:30:01 EDT 2017      21.71       55.90
Sun Aug 27 04:35:16 EDT 2017      21.71       55.70
Sun Aug 27 04:40:01 EDT 2017      21.68       54.60
Sun Aug 27 04:45:17 EDT 2017      21.67       54.20
Sun Aug 27 04:50:02 EDT 2017      21.58       55.10
Sun Aug 27 04:55:17 EDT 2017      21.54       53.40
Sun Aug 27 05:00:02 EDT 2017      21.55       53.90
Sun Aug 27 05:05:17 EDT 2017     Failed      Failed
Sun Aug 27 05:10:01 EDT 2017      21.47       55.10
Sun Aug 27 05:15:17 EDT 2017      21.59       55.20
Sun Aug 27 05:20:01 EDT 2017      21.59       55.20
Sun Aug 27 05:25:17 EDT 2017      21.43       53.30
Sun Aug 27 05:30:01 EDT 2017      21.44       53.90
Sun Aug 27 05:35:03 EDT 2017      21.33       53.90
Sun Aug 27 05:40:17 EDT 2017      21.29       52.40
Sun Aug 27 05:45:01 EDT 2017      20.85       52.20
Sun Aug 27 05:50:17 EDT 2017      21.13       54.60
Sun Aug 27 05:55:17 EDT 2017      21.08       52.50
Sun Aug 27 06:00:17 EDT 2017      21.10       53.40
Sun Aug 27 06:05:16 EDT 2017      20.98       53.10
Sun Aug 27 06:10:17 EDT 2017      21.08       52.80
Sun Aug 27 06:15:17 EDT 2017      20.85       52.20
Sun Aug 27 06:20:16 EDT 2017      20.97       52.80
Sun Aug 27 06:25:17 EDT 2017     Failed      Failed
Sun Aug 27 06:30:17 EDT 2017      20.98       52.90
Sun Aug 27 06:35:17 EDT 2017      20.97       52.70
Sun Aug 27 06:40:16 EDT 2017      20.97       52.80
Sun Aug 27 06:45:16 EDT 2017      20.98       53.20
Sun Aug 27 06:50:17 EDT 2017      21.19       52.50
Sun Aug 27 06:55:17 EDT 2017      21.08       52.70
Sun Aug 27 07:00:17 EDT 2017      20.97       52.50
Sun Aug 27 07:05:17 EDT 2017      21.03       55.10
Sun Aug 27 07:10:17 EDT 2017     Failed      Failed
Sun Aug 27 07:15:17 EDT 2017      20.94       55.90
Sun Aug 27 07:20:17 EDT 2017      20.90       54.10
Sun Aug 27 07:25:17 EDT 2017      20.81       55.00
Sun Aug 27 07:30:17 EDT 2017     Failed      Failed
Sun Aug 27 07:35:09 EDT 2017      20.54       53.00
Sun Aug 27 07:40:17 EDT 2017      20.31       52.80
Sun Aug 27 07:45:17 EDT 2017      20.20       52.80
Sun Aug 27 07:50:17 EDT 2017      20.44       53.50
Sun Aug 27 07:55:16 EDT 2017      20.53       52.70
Sun Aug 27 08:00:17 EDT 2017      20.55       53.30
Sun Aug 27 08:05:17 EDT 2017      20.55       53.30
Sun Aug 27 08:10:02 EDT 2017      20.66       53.30
Sun Aug 27 08:15:17 EDT 2017      20.64       52.80
Sun Aug 27 08:20:01 EDT 2017      20.54       53.20
Sun Aug 27 08:25:17 EDT 2017      20.43       53.00
Sun Aug 27 08:30:02 EDT 2017      20.55       53.60
Sun Aug 27 08:35:16 EDT 2017      20.56       53.90
Sun Aug 27 08:40:01 EDT 2017      20.69       54.70
Sun Aug 27 08:45:17 EDT 2017      20.69       54.40
Sun Aug 27 08:50:01 EDT 2017      20.23       53.70
Sun Aug 27 08:55:17 EDT 2017      20.69       54.40
Sun Aug 27 09:00:02 EDT 2017      20.69       54.70
Sun Aug 27 09:05:17 EDT 2017     Failed      Failed
Sun Aug 27 09:10:01 EDT 2017      20.68       54.20
Sun Aug 27 09:15:17 EDT 2017     Failed      Failed
Sun Aug 27 09:20:02 EDT 2017      20.82       55.20
Sun Aug 27 09:25:17 EDT 2017      20.93       55.30
Sun Aug 27 09:30:16 EDT 2017      20.94       55.60
Sun Aug 27 09:35:09 EDT 2017      21.04       55.50
Sun Aug 27 09:40:17 EDT 2017      21.06       56.10
Sun Aug 27 09:45:17 EDT 2017      20.93       55.40
Sun Aug 27 09:50:17 EDT 2017      21.05       55.60
Sun Aug 27 09:55:17 EDT 2017      21.04       55.30
Sun Aug 27 10:00:16 EDT 2017      21.16       55.90
Sun Aug 27 10:05:17 EDT 2017      21.17       56.00
Sun Aug 27 10:10:17 EDT 2017      21.16       55.90
Sun Aug 27 10:15:16 EDT 2017      21.26       55.50
Sun Aug 27 10:20:19 EDT 2017      21.25       54.90
Sun Aug 27 10:25:17 EDT 2017      21.26       55.40
Sun Aug 27 10:30:17 EDT 2017      21.48       55.30
Sun Aug 27 10:35:17 EDT 2017      21.47       55.00
Sun Aug 27 10:40:18 EDT 2017      21.47       55.00
Sun Aug 27 10:45:17 EDT 2017      21.46       54.60
Sun Aug 27 10:50:17 EDT 2017      21.57       54.70
Sun Aug 27 10:55:01 EDT 2017      21.57       54.70
Sun Aug 27 11:00:17 EDT 2017      21.67       54.20
Sun Aug 27 11:05:18 EDT 2017      21.67       54.30
Sun Aug 27 11:10:17 EDT 2017      21.57       54.50
Sun Aug 27 11:15:17 EDT 2017      21.67       54.10
Sun Aug 27 11:30:01 EDT 2017      21.78       54.20
Sun Aug 27 11:35:17 EDT 2017      21.45       54.20
Sun Aug 27 11:40:17 EDT 2017      21.44       53.80
Sun Aug 27 11:45:02 EDT 2017      21.68       58.60
Sun Aug 27 11:50:17 EDT 2017      21.63       56.90
Sun Aug 27 11:55:01 EDT 2017      21.74       57.00
Sun Aug 27 12:00:17 EDT 2017     Failed      Failed
Sun Aug 27 12:05:01 EDT 2017      21.88       53.80
Sun Aug 27 12:10:17 EDT 2017     Failed      Failed
Sun Aug 27 12:15:01 EDT 2017     Failed      Failed
Sun Aug 27 12:20:17 EDT 2017     Failed      Failed
Sun Aug 27 12:25:02 EDT 2017     Failed      Failed
Sun Aug 27 12:30:16 EDT 2017      22.04       51.50
Sun Aug 27 12:35:02 EDT 2017     Failed      Failed
Sun Aug 27 12:40:17 EDT 2017     Failed      Failed
Sun Aug 27 12:45:01 EDT 2017     Failed      Failed
Sun Aug 27 12:50:17 EDT 2017      21.73       35.60
Sun Aug 27 12:55:02 EDT 2017     Failed      Failed
Sun Aug 27 13:00:02 EDT 2017     Failed      Failed
Sun Aug 27 13:05:17 EDT 2017     Failed      Failed
Sun Aug 27 13:10:16 EDT 2017      22.34       58.80
Sun Aug 27 13:15:17 EDT 2017      22.17       56.50
Sun Aug 27 13:20:17 EDT 2017     Failed      Failed
Sun Aug 27 13:25:17 EDT 2017     Failed      Failed
Sun Aug 27 13:30:17 EDT 2017      22.33       54.20
Sun Aug 27 13:35:17 EDT 2017      22.34       54.50
Sun Aug 27 13:40:16 EDT 2017      22.40       52.50
Sun Aug 27 13:45:17 EDT 2017      22.36       51.30
Sun Aug 27 13:50:17 EDT 2017      22.38       52.00
Sun Aug 27 13:55:17 EDT 2017     Failed      Failed
Sun Aug 27 14:00:16 EDT 2017      22.36       51.20
Sun Aug 27 14:05:17 EDT 2017      22.37       51.50
Sun Aug 27 14:10:17 EDT 2017      22.50       52.40
Sun Aug 27 14:15:16 EDT 2017      22.52       53.00
Sun Aug 27 14:20:17 EDT 2017     Failed      Failed
Sun Aug 27 14:25:17 EDT 2017      22.58       51.20
Sun Aug 27 14:30:17 EDT 2017      22.58       51.20
Sun Aug 27 14:35:18 EDT 2017     Failed      Failed
Sun Aug 27 14:40:18 EDT 2017     Failed      Failed
Sun Aug 27 14:45:17 EDT 2017     Failed      Failed
Sun Aug 27 14:50:18 EDT 2017     Failed      Failed
Sun Aug 27 14:55:17 EDT 2017     Failed      Failed
Sun Aug 27 15:00:03 EDT 2017     Failed      Failed
Sun Aug 27 15:05:19 EDT 2017     Failed      Failed
Sun Aug 27 15:10:17 EDT 2017     Failed      Failed
Sun Aug 27 15:15:17 EDT 2017     Failed      Failed
Sun Aug 27 15:20:02 EDT 2017     Failed      Failed
Sun Aug 27 15:25:01 EDT 2017     Failed      Failed
Sun Aug 27 15:30:17 EDT 2017     Failed      Failed
Sun Aug 27 15:35:01 EDT 2017     Failed      Failed
Sun Aug 27 15:40:17 EDT 2017     Failed      Failed
Sun Aug 27 15:45:01 EDT 2017     Failed      Failed
Sun Aug 27 15:50:17 EDT 2017      22.78       50.20
Sun Aug 27 15:55:02 EDT 2017     Failed      Failed
Sun Aug 27 16:00:17 EDT 2017     Failed      Failed
Sun Aug 27 16:05:02 EDT 2017     Failed      Failed
Sun Aug 27 16:10:17 EDT 2017     Failed      Failed
Sun Aug 27 16:15:01 EDT 2017     Failed      Failed
Sun Aug 27 16:20:16 EDT 2017     Failed      Failed
Sun Aug 27 16:25:02 EDT 2017     Failed      Failed
Sun Aug 27 16:30:17 EDT 2017     Failed      Failed
Sun Aug 27 16:35:01 EDT 2017     Failed      Failed
Sun Aug 27 16:40:16 EDT 2017     Failed      Failed
Sun Aug 27 16:45:17 EDT 2017     Failed      Failed
Sun Aug 27 16:50:18 EDT 2017     Failed      Failed
Sun Aug 27 16:55:17 EDT 2017     Failed      Failed
Sun Aug 27 17:00:04 EDT 2017     Failed      Failed
Sun Aug 27 17:05:17 EDT 2017     Failed      Failed
Sun Aug 27 17:10:16 EDT 2017     Failed      Failed
Sun Aug 27 17:15:17 EDT 2017     Failed      Failed
Sun Aug 27 17:20:17 EDT 2017     Failed      Failed
Sun Aug 27 17:25:17 EDT 2017     Failed      Failed
Sun Aug 27 17:30:17 EDT 2017     Failed      Failed
Sun Aug 27 17:35:17 EDT 2017     Failed      Failed
Sun Aug 27 17:40:17 EDT 2017     Failed      Failed
Sun Aug 27 17:45:17 EDT 2017     Failed      Failed
Sun Aug 27 17:50:16 EDT 2017     Failed      Failed
Sun Aug 27 17:55:17 EDT 2017     Failed      Failed
Sun Aug 27 18:00:17 EDT 2017     Failed      Failed
Sun Aug 27 18:05:17 EDT 2017     Failed      Failed
Sun Aug 27 18:10:17 EDT 2017     Failed      Failed
Sun Aug 27 18:15:17 EDT 2017     Failed      Failed
Sun Aug 27 18:20:17 EDT 2017     Failed      Failed
Sun Aug 27 18:25:17 EDT 2017     Failed      Failed
Sun Aug 27 18:30:17 EDT 2017      22.99       50.10
Sun Aug 27 18:35:17 EDT 2017     Failed      Failed
Sun Aug 27 18:40:17 EDT 2017     Failed      Failed
Sun Aug 27 18:45:18 EDT 2017     Failed      Failed
Sun Aug 27 18:50:17 EDT 2017      22.99       50.10
Sun Aug 27 18:55:18 EDT 2017     Failed      Failed
Sun Aug 27 19:00:02 EDT 2017     Failed      Failed
Sun Aug 27 19:05:02 EDT 2017     Failed      Failed
Sun Aug 27 19:10:17 EDT 2017     Failed      Failed
Sun Aug 27 19:15:01 EDT 2017     Failed      Failed
Sun Aug 27 19:20:17 EDT 2017     Failed      Failed
Sun Aug 27 19:25:01 EDT 2017     Failed      Failed
Sun Aug 27 19:30:17 EDT 2017     Failed      Failed
Sun Aug 27 19:35:02 EDT 2017     Failed      Failed
Sun Aug 27 19:40:17 EDT 2017     Failed      Failed
Sun Aug 27 19:45:01 EDT 2017     Failed      Failed
Sun Aug 27 19:50:17 EDT 2017     Failed      Failed
Sun Aug 27 19:55:01 EDT 2017     Failed      Failed
Sun Aug 27 20:00:17 EDT 2017     Failed      Failed
Sun Aug 27 20:05:01 EDT 2017     Failed      Failed
Sun Aug 27 20:10:18 EDT 2017     Failed      Failed
Sun Aug 27 20:15:02 EDT 2017     Failed      Failed
Sun Aug 27 20:20:17 EDT 2017     Failed      Failed
Sun Aug 27 20:25:17 EDT 2017     Failed      Failed
Sun Aug 27 20:30:17 EDT 2017     Failed      Failed
